"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"UPM00033961","1936-01-01","45.9","34.9","4.0","STRELKOVOE, UP","    0",",,I",,,,,,
"UPM00033961","1936-01-02","45.9","34.9","4.0","STRELKOVOE, UP","    0",",,I",,,,,,
"UPM00033961","1936-01-03","45.9","34.9","4.0","STRELKOVOE, UP","    0",",,I",,,,,,
"UPM00033961","1936-01-04","45.9","34.9","4.0","STRELKOVOE, UP","    0",",,I",,,,,,
"UPM00033961","1936-01-05","45.9","34.9","4.0","STRELKOVOE, UP","    0",",,I",,,,,,
"UPM00033961","1936-01-06","45.9","34.9","4.0","STRELKOVOE, UP","    0",",,I",,,,,,
"UPM00033961","1936-01-07","45.9","34.9","4.0","STRELKOVOE, UP","    0",",,I",,,,,,
"UPM00033961","1936-01-08","45.9","34.9","4.0","STRELKOVOE, UP","    0",",,I",,,,,,
"UPM00033961","1936-01-09","45.9","34.9","4.0","STRELKOVOE, UP","    0",",,I",,,,,,
"UPM00033961","1936-01-10","45.9","34.9","4.0","STRELKOVOE, UP","    0",",,I",,,,,,
"UPM00033961","1936-01-11","45.9","34.9","4.0","STRELKOVOE, UP","  103",",,I",,,,,,
"UPM00033961","1936-01-12","45.9","34.9","4.0","STRELKOVOE, UP","   50",",,I",,,,,,
"UPM00033961","1936-01-13","45.9","34.9","4.0","STRELKOVOE, UP","    0",",,I",,,,,,
"UPM00033961","1936-01-14","45.9","34.9","4.0","STRELKOVOE, UP","    0","T,,I",,,,,,
"UPM00033961","1936-01-15","45.9","34.9","4.0","STRELKOVOE, UP","    0",",,I",,,,,,
"UPM00033961","1936-01-16","45.9","34.9","4.0","STRELKOVOE, UP","    0",",,I",,,,,,
"UPM00033961","1936-01-17","45.9","34.9","4.0","STRELKOVOE, UP","    0",",,I",,,,,,
