"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"UPM00033717","1959-01-01","48.067","32.15","143.0","BOBRYNETS, UP","    0","B,,S",,,"   39",",,S","  -11",",,S","    6","H,,S"
"UPM00033717","1959-01-02","48.067","32.15","143.0","BOBRYNETS, UP",,,,,"   50",",,S",,,"    6","H,,S"
"UPM00033717","1959-01-03","48.067","32.15","143.0","BOBRYNETS, UP",,,,,,,,,"    6","H,,S"
"UPM00033717","1959-01-04","48.067","32.15","143.0","BOBRYNETS, UP",,,,,"   72",",,S",,,"   63","H,,S"
"UPM00033717","1959-01-06","48.067","32.15","143.0","BOBRYNETS, UP",,,,,,,"  -39",",,S","  -22","H,,S"
"UPM00033717","1959-01-07","48.067","32.15","143.0","BOBRYNETS, UP","    0","B,,S",,,"   22",",,S","  -61",",,S","  -41","H,,S"
"UPM00033717","1959-01-08","48.067","32.15","143.0","BOBRYNETS, UP",,,,,"  -22",",,S",,,"  -38","H,,S"
"UPM00033717","1959-01-09","48.067","32.15","143.0","BOBRYNETS, UP",,,,,,,"  -39",",,S","   -4","H,,S"
"UPM00033717","1959-01-10","48.067","32.15","143.0","BOBRYNETS, UP",,,,,"   72",",,S",,,"   36","H,,S"
"UPM00033717","1959-01-11","48.067","32.15","143.0","BOBRYNETS, UP",,,,,"   39",",,S","  -11",",,S","   10","H,,S"
"UPM00033717","1959-01-12","48.067","32.15","143.0","BOBRYNETS, UP","   89","B,,S",,,"    0",",,S","  -28",",,S","  -19","H,,S"
"UPM00033717","1959-01-13","48.067","32.15","143.0","BOBRYNETS, UP",,,,,,,"  -28",",,S","    3","H,,S"
"UPM00033717","1959-01-14","48.067","32.15","143.0","BOBRYNETS, UP",,,,,"    0",",,S",,,"  -21","H,,S"
"UPM00033717","1959-01-15","48.067","32.15","143.0","BOBRYNETS, UP",,,,,"   28",",,S",,,"    2","H,,S"
"UPM00033717","1959-01-16","48.067","32.15","143.0","BOBRYNETS, UP",,,,,,,,,"  -38","H,,S"
"UPM00033717","1959-01-17","48.067","32.15","143.0","BOBRYNETS, UP",,,,,,,,,"  -63","H,,S"
"UPM00033717","1959-01-19","48.067","32.15","143.0","BOBRYNETS, UP",,,,,,," -122",",,S","  -80","H,,S"
"UPM00033717","1959-01-21","48.067","32.15","143.0","BOBRYNETS, UP",,,,,,,,,"   17","H,,S"
"UPM00033717","1959-01-22","48.067","32.15","143.0","BOBRYNETS, UP","    0","B,,S",,,"   78",",,S","    0",",,S","   21","H,,S"
"UPM00033717","1959-01-25","48.067","32.15","143.0","BOBRYNETS, UP",,,,,"    0",",,S",,,"  -13","H,,S"
"UPM00033717","1959-01-29","48.067","32.15","143.0","BOBRYNETS, UP",,,,,,,,,"  -61","H,,S"
"UPM00033717","1959-01-30","48.067","32.15","143.0","BOBRYNETS, UP",,,,,,,,,"  -42","H,,S"
"UPM00033717","1959-07-01","48.067","32.15","143.0","BOBRYNETS, UP","    0",",,I",,,,,,,,
"UPM00033717","1959-07-02","48.067","32.15","143.0","BOBRYNETS, UP","    0",",,I",,,,,,,,
"UPM00033717","1959-07-03","48.067","32.15","143.0","BOBRYNETS, UP","    0",",,I",,,,,,,,
"UPM00033717","1959-07-04","48.067","32.15","143.0","BOBRYNETS, UP","    0",",,I",,,,,,,,
"UPM00033717","1959-07-05","48.067","32.15","143.0","BOBRYNETS, UP","    2",",,I",,,,,,,,
"UPM00033717","1959-07-06","48.067","32.15","143.0","BOBRYNETS, UP","    0",",,I",,,,,,,,
"UPM00033717","1959-07-07","48.067","32.15","143.0","BOBRYNETS, UP","   51",",,I",,,,,,,,
"UPM00033717","1959-07-08","48.067","32.15","143.0","BOBRYNETS, UP","    0",",,I",,,,,,,,
"UPM00033717","1959-07-09","48.067","32.15","143.0","BOBRYNETS, UP","    0",",,I",,,,,,,,
"UPM00033717","1959-07-10","48.067","32.15","143.0","BOBRYNETS, UP","    0",",,I",,,,,,,,
"UPM00033717","1959-07-11","48.067","32.15","143.0","BOBRYNETS, UP","    0",",,I",,,,,,,,
"UPM00033717","1959-07-12","48.067","32.15","143.0","BOBRYNETS, UP","    0",",,I",,,,,,,,
"UPM00033717","1959-07-13","48.067","32.15","143.0","BOBRYNETS, UP","    0",",,I",,,,,,,,
"UPM00033717","1959-07-14","48.067","32.15","143.0","BOBRYNETS, UP","    0",",,I",,,,,,,,
"UPM00033717","1959-07-15","48.067","32.15","143.0","BOBRYNETS, UP","    0",",,I",,,,,,,,
"UPM00033717","1959-07-16","48.067","32.15","143.0","BOBRYNETS, UP","    0",",,I",,,,,,,,
"UPM00033717","1959-07-17","48.067","32.15","143.0","BOBRYNETS, UP","    7",",,I",,,,,,,,
"UPM00033717","1959-07-18","48.067","32.15","143.0","BOBRYNETS, UP","    0",",,I",,,,,,,,
"UPM00033717","1959-07-19","48.067","32.15","143.0","BOBRYNETS, UP","    0",",,I",,,,,,,,
"UPM00033717","1959-07-20","48.067","32.15","143.0","BOBRYNETS, UP","    0",",,I",,,,,,,,
"UPM00033717","1959-07-21","48.067","32.15","143.0","BOBRYNETS, UP","    0",",,I",,,,,,,,
"UPM00033717","1959-07-22","48.067","32.15","143.0","BOBRYNETS, UP","    0",",,I",,,,,,,,
"UPM00033717","1959-07-23","48.067","32.15","143.0","BOBRYNETS, UP","    0",",,I",,,,,,,,
"UPM00033717","1959-07-24","48.067","32.15","143.0","BOBRYNETS, UP","    0",",,I",,,,,,,,
"UPM00033717","1959-07-25","48.067","32.15","143.0","BOBRYNETS, UP","    0",",,I",,,,,,,,
"UPM00033717","1959-07-26","48.067","32.15","143.0","BOBRYNETS, UP","    0","T,,I",,,,,,,,
"UPM00033717","1959-07-27","48.067","32.15","143.0","BOBRYNETS, UP","    1",",,I",,,,,,,,
"UPM00033717","1959-07-29","48.067","32.15","143.0","BOBRYNETS, UP","    0",",,I",,,,,,,,
"UPM00033717","1959-07-30","48.067","32.15","143.0","BOBRYNETS, UP","    0",",,I",,,,,,,,
"UPM00033717","1959-07-31","48.067","32.15","143.0","BOBRYNETS, UP","    0",",,I",,,,,,,,
"UPM00033717","1959-08-01","48.067","32.15","143.0","BOBRYNETS, UP","    0",",,I",,,,,,,,
"UPM00033717","1959-08-03","48.067","32.15","143.0","BOBRYNETS, UP","  127",",,I",,,,,,,,
"UPM00033717","1959-08-04","48.067","32.15","143.0","BOBRYNETS, UP","    0",",,I",,,,,,,,
"UPM00033717","1959-08-06","48.067","32.15","143.0","BOBRYNETS, UP","    0",",,I",,,,,,,,
"UPM00033717","1959-08-08","48.067","32.15","143.0","BOBRYNETS, UP","   13",",,I",,,,,,,,
"UPM00033717","1959-08-09","48.067","32.15","143.0","BOBRYNETS, UP","    0",",,I",,,,,,,,
"UPM00033717","1959-08-10","48.067","32.15","143.0","BOBRYNETS, UP","    0",",,I",,,,,,,,
"UPM00033717","1959-08-11","48.067","32.15","143.0","BOBRYNETS, UP","    0",",,I",,,,,,,,
"UPM00033717","1959-08-12","48.067","32.15","143.0","BOBRYNETS, UP","    0",",,I",,,,,,,,
"UPM00033717","1959-08-13","48.067","32.15","143.0","BOBRYNETS, UP","    0",",,I",,,,,,,,
"UPM00033717","1959-08-14","48.067","32.15","143.0","BOBRYNETS, UP","    0",",,I",,,,,,,,
"UPM00033717","1959-08-15","48.067","32.15","143.0","BOBRYNETS, UP","    0",",,I",,,,,,,,
"UPM00033717","1959-08-16","48.067","32.15","143.0","BOBRYNETS, UP","    0",",,I",,,,,,,,
"UPM00033717","1959-08-17","48.067","32.15","143.0","BOBRYNETS, UP","    0",",,I",,,,,,,,
