"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"UPM00033614","2000-01-01","49.05","33.25","0.0","SVETLOVODSK, UP",,,"  -43",",,u","  -70",",,u","  -59",",,u"
"UPM00033614","2000-01-02","49.05","33.25","0.0","SVETLOVODSK, UP",,,"  -41",",,u","  -74",",,u","  -54",",,u"
"UPM00033614","2000-01-03","49.05","33.25","0.0","SVETLOVODSK, UP",,,"  -44",",,u","  -69",",,u","  -66",",,u"
"UPM00033614","2000-01-04","49.05","33.25","0.0","SVETLOVODSK, UP",,,"  -49",",,u","  -99",",,u","  -61",",,u"
"UPM00033614","2000-01-05","49.05","33.25","0.0","SVETLOVODSK, UP","    0","B,,u",,,"  -57",",,u","  -34",",,u"
"UPM00033614","2000-01-06","49.05","33.25","0.0","SVETLOVODSK, UP","   30","B,,u",,,"  -36",",,u","  -20",",,u"
"UPM00033614","2000-01-07","49.05","33.25","0.0","SVETLOVODSK, UP","   10","B,,u","  -17",",,u",,,"  -22",",,u"
"UPM00033614","2000-01-08","49.05","33.25","0.0","SVETLOVODSK, UP",,,"    5",",,u","  -24",",,u","   -7",",,u"
"UPM00033614","2000-01-09","49.05","33.25","0.0","SVETLOVODSK, UP",,,"   13",",,u","  -40",",,u","   -8",",,u"
"UPM00033614","2000-01-10","49.05","33.25","0.0","SVETLOVODSK, UP",,,"  -25",",,u","  -49",",,u","  -35",",,u"
"UPM00033614","2000-01-11","49.05","33.25","0.0","SVETLOVODSK, UP",,,"  -12",",,u","  -74",",,u","  -40",",,u"
"UPM00033614","2000-01-12","49.05","33.25","0.0","SVETLOVODSK, UP",,,"   -1",",,u","  -33",",,u","  -20",",,u"
"UPM00033614","2000-01-13","49.05","33.25","0.0","SVETLOVODSK, UP",,,"  -18",",,u","  -31",",,u","  -41",",,u"
"UPM00033614","2000-01-14","49.05","33.25","0.0","SVETLOVODSK, UP",,,"  -31",",,u"," -142",",,u","  -80",",,u"
"UPM00033614","2000-01-15","49.05","33.25","0.0","SVETLOVODSK, UP",,,"   -3",",,u","  -90",",,u","  -23",",,u"
"UPM00033614","2000-01-16","49.05","33.25","0.0","SVETLOVODSK, UP","   30","B,,u","  -17",",,u","  -25",",I,u","  -44",",,u"
"UPM00033614","2000-01-17","49.05","33.25","0.0","SVETLOVODSK, UP","   20","B,,u","  -41",",I,u","  -89",",,u","  -56",",,u"
"UPM00033614","2000-01-18","49.05","33.25","0.0","SVETLOVODSK, UP",,,,,"  -44",",,u","  -22",",,u"
"UPM00033614","2000-01-19","49.05","33.25","0.0","SVETLOVODSK, UP","    6","B,,u","  -23",",,u","  -74",",,u","  -41",",,u"
"UPM00033614","2000-01-20","49.05","33.25","0.0","SVETLOVODSK, UP","    5","B,,u","  -38",",,u","  -54",",,u","  -73",",,u"
"UPM00033614","2000-01-21","49.05","33.25","0.0","SVETLOVODSK, UP","   20","B,,u","  -17",",,u",,,"  -57",",,u"
"UPM00033614","2000-01-22","49.05","33.25","0.0","SVETLOVODSK, UP",,,"  -91",",,u"," -147",",,u"," -109",",,u"
"UPM00033614","2000-01-23","49.05","33.25","0.0","SVETLOVODSK, UP","    6","B,,u","  -64",",,u"," -145",",,u"," -117",",,u"
"UPM00033614","2000-01-24","49.05","33.25","0.0","SVETLOVODSK, UP",,,"  -83",",,u"," -149",",,u"," -100",",,u"
"UPM00033614","2000-01-25","49.05","33.25","0.0","SVETLOVODSK, UP","   80","B,,u"," -152",",,u"," -177",",,u"," -149",",,u"
"UPM00033614","2000-01-26","49.05","33.25","0.0","SVETLOVODSK, UP","    0","B,,u"," -107",",,u"," -185",",,u"," -161",",,u"
